Año;Departamento;Municipio;Grupo Etario;Sexo;Casos
2015;EL PROGRESO;GUASTATOYA;10a  a 14 años;Masculino;1
2015;EL PROGRESO;SAN ANTONIO LA PAZ;10a  a 14 años;Masculino;1
2015;ESCUINTLA;ESCUINTLA;10a  a 14 años;Masculino;71
2015;ESCUINTLA;GUANAGAZAPA;10a  a 14 años;Masculino;2
2015;ESCUINTLA;LA DEMOCRACIA;10a  a 14 años;Masculino;4
2015;ESCUINTLA;LA GOMERA;10a  a 14 años;Masculino;7
2015;ESCUINTLA;MASAGUA;10a  a 14 años;Masculino;9
2015;ESCUINTLA;NUEVA CONCEPCIÓN;10a  a 14 años;Masculino;5
2015;ESCUINTLA;PALÍN;10a  a 14 años;Masculino;2
2015;ESCUINTLA;PUERTO DE SAN JOSÉ;10a  a 14 años;Masculino;2
2015;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;10a  a 14 años;Masculino;5
2015;ESCUINTLA;SAN VICENTE PACAYA;10a  a 14 años;Masculino;6
2015;ESCUINTLA;SIQUINALÁ;10a  a 14 años;Masculino;2
2015;ESCUINTLA;TIQUISATE;10a  a 14 años;Masculino;12
2015;GUATEMALA;AMATITLÁN;10a  a 14 años;Masculino;57
2015;GUATEMALA;CHINAUTLA;10a  a 14 años;Masculino;24
2015;GUATEMALA;CHUARRANCHO;10a  a 14 años;Masculino;6
2015;GUATEMALA;GUATEMALA;10a  a 14 años;Masculino;207
2015;GUATEMALA;MIXCO;10a  a 14 años;Masculino;226
2015;GUATEMALA;PALENCIA;10a  a 14 años;Masculino;1
2015;GUATEMALA;SAN JOSÉ DEL GOLFO;10a  a 14 años;Masculino;1
2015;GUATEMALA;SAN JUAN SACATEPÉQUEZ;10a  a 14 años;Masculino;39
2015;GUATEMALA;SAN MIGUEL PETAPA;10a  a 14 años;Masculino;11
2015;GUATEMALA;SAN PEDRO AYAMPUC;10a  a 14 años;Masculino;13
2015;GUATEMALA;SAN PEDRO SACATEPÉQUEZ;10a  a 14 años;Masculino;1
2015;GUATEMALA;VILLA CANALES;10a  a 14 años;Masculino;4
2015;GUATEMALA;VILLA NUEVA;10a  a 14 años;Masculino;43
2015;HUEHUETENANGO;CUILCO;10a  a 14 años;Masculino;1
2015;HUEHUETENANGO;JACALTENANGO;10a  a 14 años;Masculino;5
2015;HUEHUETENANGO;LA DEMOCRACIA;10a  a 14 años;Masculino;9
2015;HUEHUETENANGO;NENTÓN;10a  a 14 años;Masculino;5
2015;HUEHUETENANGO;SANTA ANA HUISTA;10a  a 14 años;Masculino;1
2015;IZABAL;EL ESTOR;10a  a 14 años;Masculino;2
2015;IZABAL;LIVINGSTON;10a  a 14 años;Masculino;2
2015;IZABAL;LOS AMATES;10a  a 14 años;Masculino;2
2015;IZABAL;MORALES;10a  a 14 años;Masculino;4
2015;IZABAL;PUERTO BARRIOS;10a  a 14 años;Masculino;27
2015;JALAPA;JALAPA;10a  a 14 años;Masculino;1
2015;JALAPA;MONJAS;10a  a 14 años;Masculino;1
2015;JUTIAPA;ATESCATEMPA;10a  a 14 años;Masculino;1
2015;JUTIAPA;COMAPA;10a  a 14 años;Masculino;1
2015;JUTIAPA;JALPATAGUA;10a  a 14 años;Masculino;2
2015;JUTIAPA;JUTIAPA;10a  a 14 años;Masculino;2
2015;JUTIAPA;MOYUTA;10a  a 14 años;Masculino;2
2015;JUTIAPA;PASACO;10a  a 14 años;Masculino;2
2015;JUTIAPA;QUEZADA;10a  a 14 años;Masculino;2
2015;JUTIAPA;SANTA CATARINA MITA;10a  a 14 años;Masculino;2
2015;JUTIAPA;ZAPOTITLÁN;10a  a 14 años;Masculino;3
2015;QUETZALTENANGO;COATEPEQUE;10a  a 14 años;Masculino;38
2015;QUETZALTENANGO;COLOMBA;10a  a 14 años;Masculino;6
2015;QUETZALTENANGO;EL PALMAR;10a  a 14 años;Masculino;3
2015;QUETZALTENANGO;FLORES COSTA CUCA;10a  a 14 años;Masculino;7
2015;QUETZALTENANGO;GÉNOVA;10a  a 14 años;Masculino;3
2015;QUICHE;IXCÁN;10a  a 14 años;Masculino;1
2015;QUICHE;PACHALÚN;10a  a 14 años;Masculino;1
2015;RETALHULEU;EL ASINTAL;10a  a 14 años;Masculino;3
2015;RETALHULEU;RETALHULEU;10a  a 14 años;Masculino;13
2015;RETALHULEU;SAN ANDRÉS VILLA SECA;10a  a 14 años;Masculino;7
2015;RETALHULEU;SAN MARTÍN ZAPOTITLÁN;10a  a 14 años;Masculino;1
2015;RETALHULEU;SAN SEBASTIÁN;10a  a 14 años;Masculino;1
2015;RETALHULEU;SANTA CRUZ MULÚA;10a  a 14 años;Masculino;2
2015;SACATEPEQUEZ;ALOTENANGO;10a  a 14 años;Masculino;8
2015;SACATEPEQUEZ;ANTIGUA GUATEMALA;10a  a 14 años;Masculino;21
2015;SACATEPEQUEZ;CIUDAD VIEJA;10a  a 14 años;Masculino;3
2015;SACATEPEQUEZ;PASTORES;10a  a 14 años;Masculino;1
2015;SACATEPEQUEZ;SAN ANTONIO AGUAS CALIENTES;10a  a 14 años;Masculino;1
2015;SAN MARCOS;AYUTLA;10a  a 14 años;Masculino;2
2015;SAN MARCOS;CATARINA;10a  a 14 años;Masculino;1
2015;SAN MARCOS;EL QUETZAL;10a  a 14 años;Masculino;4
2015;SAN MARCOS;EL RODEO;10a  a 14 años;Masculino;3
2015;SAN MARCOS;EL TUMBADOR;10a  a 14 años;Masculino;11
2015;SAN MARCOS;LA REFORMA;10a  a 14 años;Masculino;4
2015;SAN MARCOS;MALACATÁN;10a  a 14 años;Masculino;21
2015;SAN MARCOS;NUEVO PROGRESO;10a  a 14 años;Masculino;3
2015;SAN MARCOS;OCÓS;10a  a 14 años;Masculino;2
2015;SAN MARCOS;PAJAPITA;10a  a 14 años;Masculino;2
2015;SAN MARCOS;SAN PABLO;10a  a 14 años;Masculino;1
2015;SANTA ROSA;BARBERENA;10a  a 14 años;Masculino;9
2015;SANTA ROSA;CASILLAS;10a  a 14 años;Masculino;2
2015;SANTA ROSA;CHIQUIMULILLA;10a  a 14 años;Masculino;15
2015;SANTA ROSA;CUILAPA;10a  a 14 años;Masculino;11
2015;SANTA ROSA;GUAZACAPÁN;10a  a 14 años;Masculino;2
2015;SANTA ROSA;NUEVA SANTA ROSA;10a  a 14 años;Masculino;24
2015;SANTA ROSA;ORATORIO;10a  a 14 años;Masculino;1
2015;SANTA ROSA;PUEBLO NUEVO VIÑAS;10a  a 14 años;Masculino;8
2015;SANTA ROSA;SAN JUAN TECUACO;10a  a 14 años;Masculino;2
2015;SANTA ROSA;SAN RAFAEL LAS FLORES;10a  a 14 años;Masculino;3
2015;SANTA ROSA;SANTA ROSA DE LIMA;10a  a 14 años;Masculino;1
2015;SOLOLA;PANAJACHEL;10a  a 14 años;Masculino;17
2015;SOLOLA;SAN LUCAS TOLIMÁN;10a  a 14 años;Masculino;10
2015;SOLOLA;SANTA CATARINA IXTAHUACÁN;10a  a 14 años;Masculino;1
2015;SOLOLA;SOLOLÁ;10a  a 14 años;Masculino;1
2015;SUCHITEPEQUEZ;CUYOTENANGO;10a  a 14 años;Masculino;1
2015;SUCHITEPEQUEZ;MAZATENANGO;10a  a 14 años;Masculino;5
2015;SUCHITEPEQUEZ;RÍO BRAVO;10a  a 14 años;Masculino;1
2015;SUCHITEPEQUEZ;SAMAYAC;10a  a 14 años;Masculino;1
2015;SUCHITEPEQUEZ;SANTO TOMÁS LA UNIÓN;10a  a 14 años;Masculino;1
2015;ZACAPA;ESTANZUELA;10a  a 14 años;Masculino;1
2015;ZACAPA;LA UNIÓN;10a  a 14 años;Masculino;1
2015;ZACAPA;RÍO HONDO;10a  a 14 años;Masculino;2
2015;ZACAPA;SAN DIEGO;10a  a 14 años;Masculino;4
2015;ZACAPA;TECULUTÁN;10a  a 14 años;Masculino;4
2015;ZACAPA;ZACAPA;10a  a 14 años;Masculino;4
2016;ALTA VERAPAZ;CAHABÓN;10a  a 14 años;Masculino;3
2016;ALTA VERAPAZ;CHAHAL;10a  a 14 años;Masculino;9
2016;ALTA VERAPAZ;COBÁN;10a  a 14 años;Masculino;4
2016;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;10a  a 14 años;Masculino;6
2016;ALTA VERAPAZ;LANQUÍN;10a  a 14 años;Masculino;7
2016;ALTA VERAPAZ;RAXRUHA;10a  a 14 años;Masculino;1
2016;ALTA VERAPAZ;SAN CRISTÓBAL VERAPAZ;10a  a 14 años;Masculino;4
2016;ALTA VERAPAZ;SANTA CRUZ VERAPAZ;10a  a 14 años;Masculino;1
2016;BAJA VERAPAZ;CUBULCO;10a  a 14 años;Masculino;2
2016;BAJA VERAPAZ;RABINAL;10a  a 14 años;Masculino;6
2016;BAJA VERAPAZ;SAN JERÓNIMO;10a  a 14 años;Masculino;1
2016;CHIMALTENANGO;CHIMALTENANGO;10a  a 14 años;Masculino;1
2016;CHIMALTENANGO;YEPOCAPA;10a  a 14 años;Masculino;3
2016;CHIQUIMULA;CAMOTÁN;10a  a 14 años;Masculino;1
2016;CHIQUIMULA;IPALA;10a  a 14 años;Masculino;1
2016;CHIQUIMULA;JOCOTÁN;10a  a 14 años;Masculino;2
2016;CHIQUIMULA;SAN JOSÉ LA ARADA;10a  a 14 años;Masculino;1
2016;EL PETEN;DOLORES;10a  a 14 años;Masculino;1
2016;EL PETEN;MELCHOR DE MENCOS;10a  a 14 años;Masculino;1
2016;EL PETEN;POPTÚN;10a  a 14 años;Masculino;3
2016;EL PETEN;SAN BENITO;10a  a 14 años;Masculino;1
2016;EL PETEN;SAN LUIS;10a  a 14 años;Masculino;1
2016;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;10a  a 14 años;Masculino;1
2016;ESCUINTLA;ESCUINTLA;10a  a 14 años;Masculino;12
2016;ESCUINTLA;GUANAGAZAPA;10a  a 14 años;Masculino;2
2016;ESCUINTLA;LA DEMOCRACIA;10a  a 14 años;Masculino;1
2016;ESCUINTLA;LA GOMERA;10a  a 14 años;Masculino;4
2016;ESCUINTLA;NUEVA CONCEPCIÓN;10a  a 14 años;Masculino;2
2016;ESCUINTLA;PALÍN;10a  a 14 años;Masculino;3
2016;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;10a  a 14 años;Masculino;1
2016;ESCUINTLA;SAN VICENTE PACAYA;10a  a 14 años;Masculino;2
2016;ESCUINTLA;SIQUINALÁ;10a  a 14 años;Masculino;3
2016;ESCUINTLA;TIQUISATE;10a  a 14 años;Masculino;5
2016;GUATEMALA;AMATITLÁN;10a  a 14 años;Masculino;18
2016;GUATEMALA;CHINAUTLA;10a  a 14 años;Masculino;1
2016;GUATEMALA;CHUARRANCHO;10a  a 14 años;Masculino;4
2016;GUATEMALA;GUATEMALA;10a  a 14 años;Masculino;57
2016;GUATEMALA;MIXCO;10a  a 14 años;Masculino;85
2016;GUATEMALA;SAN JUAN SACATEPÉQUEZ;10a  a 14 años;Masculino;4
2016;GUATEMALA;SAN MIGUEL PETAPA;10a  a 14 años;Masculino;4
2016;GUATEMALA;SAN PEDRO AYAMPUC;10a  a 14 años;Masculino;2
2016;GUATEMALA;SAN PEDRO SACATEPÉQUEZ;10a  a 14 años;Masculino;3
2016;GUATEMALA;SAN RAYMUNDO;10a  a 14 años;Masculino;1
2016;GUATEMALA;VILLA CANALES;10a  a 14 años;Masculino;9
2016;GUATEMALA;VILLA NUEVA;10a  a 14 años;Masculino;25
2016;HUEHUETENANGO;CUILCO;10a  a 14 años;Masculino;1
2016;HUEHUETENANGO;JACALTENANGO;10a  a 14 años;Masculino;21
2016;HUEHUETENANGO;LA DEMOCRACIA;10a  a 14 años;Masculino;1
2016;HUEHUETENANGO;NENTÓN;10a  a 14 años;Masculino;1
2016;HUEHUETENANGO;SAN ANTONIO HUISTA;10a  a 14 años;Masculino;7
2016;IZABAL;EL ESTOR;10a  a 14 años;Masculino;3
2016;IZABAL;LIVINGSTON;10a  a 14 años;Masculino;1
2016;IZABAL;LOS AMATES;10a  a 14 años;Masculino;2
2016;IZABAL;MORALES;10a  a 14 años;Masculino;1
2016;IZABAL;PUERTO BARRIOS;10a  a 14 años;Masculino;8
2016;JALAPA;JALAPA;10a  a 14 años;Masculino;3
2016;JALAPA;SAN MANUEL CHAPARRÓN;10a  a 14 años;Masculino;1
2016;JUTIAPA;COMAPA;10a  a 14 años;Masculino;2
2016;JUTIAPA;CONGUACO;10a  a 14 años;Masculino;1
2016;JUTIAPA;EL ADELANTO;10a  a 14 años;Masculino;1
2016;JUTIAPA;JUTIAPA;10a  a 14 años;Masculino;1
2016;JUTIAPA;SANTA CATARINA MITA;10a  a 14 años;Masculino;1
2016;QUETZALTENANGO;COATEPEQUE;10a  a 14 años;Masculino;3
2016;QUETZALTENANGO;COLOMBA;10a  a 14 años;Masculino;12
2016;QUETZALTENANGO;EL PALMAR;10a  a 14 años;Masculino;3
2016;QUETZALTENANGO;GÉNOVA;10a  a 14 años;Masculino;1
2016;QUICHE;CANILLÁ;10a  a 14 años;Masculino;16
2016;QUICHE;IXCÁN;10a  a 14 años;Masculino;1
2016;QUICHE;JOYABAJ;10a  a 14 años;Masculino;4
2016;QUICHE;PACHALÚN;10a  a 14 años;Masculino;4
2016;QUICHE;SAN ANDRÉS SAJCABAJÁ;10a  a 14 años;Masculino;1
2016;RETALHULEU;RETALHULEU;10a  a 14 años;Masculino;2
2016;RETALHULEU;SAN ANDRÉS VILLA SECA;10a  a 14 años;Masculino;1
2016;RETALHULEU;SAN MARTÍN ZAPOTITLÁN;10a  a 14 años;Masculino;1
2016;RETALHULEU;SAN SEBASTIÁN;10a  a 14 años;Masculino;2
2016;RETALHULEU;SANTA CRUZ MULÚA;10a  a 14 años;Masculino;1
2016;SACATEPEQUEZ;ANTIGUA GUATEMALA;10a  a 14 años;Masculino;31
2016;SACATEPEQUEZ;CIUDAD VIEJA;10a  a 14 años;Masculino;2
2016;SAN MARCOS;EL QUETZAL;10a  a 14 años;Masculino;4
2016;SAN MARCOS;EL RODEO;10a  a 14 años;Masculino;1
2016;SAN MARCOS;EL TUMBADOR;10a  a 14 años;Masculino;2
2016;SAN MARCOS;MALACATÁN;10a  a 14 años;Masculino;3
2016;SAN MARCOS;NUEVO PROGRESO;10a  a 14 años;Masculino;1
2016;SAN MARCOS;SAN MARCOS;10a  a 14 años;Masculino;2
2016;SAN MARCOS;SAN PABLO;10a  a 14 años;Masculino;3
2016;SAN MARCOS;SIBINAL;10a  a 14 años;Masculino;2
2016;SANTA ROSA;BARBERENA;10a  a 14 años;Masculino;9
2016;SANTA ROSA;CASILLAS;10a  a 14 años;Masculino;3
2016;SANTA ROSA;CHIQUIMULILLA;10a  a 14 años;Masculino;1
2016;SANTA ROSA;CUILAPA;10a  a 14 años;Masculino;4
2016;SANTA ROSA;GUAZACAPÁN;10a  a 14 años;Masculino;1
2016;SANTA ROSA;NUEVA SANTA ROSA;10a  a 14 años;Masculino;6
2016;SANTA ROSA;ORATORIO;10a  a 14 años;Masculino;1
2016;SANTA ROSA;PUEBLO NUEVO VIÑAS;10a  a 14 años;Masculino;4
2016;SANTA ROSA;SAN RAFAEL LAS FLORES;10a  a 14 años;Masculino;1
2016;SANTA ROSA;SANTA CRUZ NARANJO;10a  a 14 años;Masculino;1
2016;SANTA ROSA;SANTA ROSA DE LIMA;10a  a 14 años;Masculino;3
2016;SANTA ROSA;TAXISCO;10a  a 14 años;Masculino;1
2016;SOLOLA;PANAJACHEL;10a  a 14 años;Masculino;4
2016;SOLOLA;SANTA CATARINA IXTAHUACÁN;10a  a 14 años;Masculino;2
2016;SOLOLA;SANTIAGO ATITLÁN;10a  a 14 años;Masculino;12
2016;SUCHITEPEQUEZ;CUYOTENANGO;10a  a 14 años;Masculino;1
2016;SUCHITEPEQUEZ;SANTO TOMÁS LA UNIÓN;10a  a 14 años;Masculino;2
2016;ZACAPA;GUALÁN;10a  a 14 años;Masculino;2
2016;ZACAPA;HUITÉ;10a  a 14 años;Masculino;1
2016;ZACAPA;TECULUTÁN;10a  a 14 años;Masculino;1
2017;ALTA VERAPAZ;CHAHAL;10a  a 14 años;Masculino;4
2017;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;10a  a 14 años;Masculino;1
2017;ALTA VERAPAZ;LANQUÍN;10a  a 14 años;Masculino;1
2017;ALTA VERAPAZ;RAXRUHA;10a  a 14 años;Masculino;6
2017;BAJA VERAPAZ;SAN JERÓNIMO;10a  a 14 años;Masculino;6
2017;BAJA VERAPAZ;SAN MIGUEL CHICAJ;10a  a 14 años;Masculino;5
2017;CHIMALTENANGO;YEPOCAPA;10a  a 14 años;Masculino;3
2017;CHIQUIMULA;CAMOTÁN;10a  a 14 años;Masculino;3
2017;CHIQUIMULA;CHIQUIMULA;10a  a 14 años;Masculino;1
2017;CHIQUIMULA;ESQUIPULAS;10a  a 14 años;Masculino;5
2017;CHIQUIMULA;JOCOTÁN;10a  a 14 años;Masculino;9
2017;CHIQUIMULA;OLOPA;10a  a 14 años;Masculino;1
2017;CHIQUIMULA;SAN JOSÉ LA ARADA;10a  a 14 años;Masculino;2
2017;CHIQUIMULA;SAN JUAN LA ERMITA;10a  a 14 años;Masculino;3
2017;EL PETEN;EL CHAL;10a  a 14 años;Masculino;1
2017;EL PETEN;MELCHOR DE MENCOS;10a  a 14 años;Masculino;1
2017;EL PETEN;SAN LUIS;10a  a 14 años;Masculino;1
2017;EL PETEN;SAYAXCHÉ;10a  a 14 años;Masculino;2
2017;EL PROGRESO;GUASTATOYA;10a  a 14 años;Masculino;4
2017;ESCUINTLA;ESCUINTLA;10a  a 14 años;Masculino;3
2017;ESCUINTLA;GUANAGAZAPA;10a  a 14 años;Masculino;1
2017;ESCUINTLA;IZTAPA;10a  a 14 años;Masculino;1
2017;ESCUINTLA;LA DEMOCRACIA;10a  a 14 años;Masculino;4
2017;ESCUINTLA;NUEVA CONCEPCIÓN;10a  a 14 años;Masculino;2
2017;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;10a  a 14 años;Masculino;1
2017;ESCUINTLA;SAN VICENTE PACAYA;10a  a 14 años;Masculino;1
2017;ESCUINTLA;SIPACATE;10a  a 14 años;Masculino;1
2017;ESCUINTLA;TIQUISATE;10a  a 14 años;Masculino;3
2017;GUATEMALA;GUATEMALA;10a  a 14 años;Masculino;19
2017;GUATEMALA;MIXCO;10a  a 14 años;Masculino;4
2017;GUATEMALA;SAN MIGUEL PETAPA;10a  a 14 años;Masculino;1
2017;GUATEMALA;VILLA NUEVA;10a  a 14 años;Masculino;1
2017;HUEHUETENANGO;BARILLAS;10a  a 14 años;Masculino;1
2017;HUEHUETENANGO;JACALTENANGO;10a  a 14 años;Masculino;5
2017;HUEHUETENANGO;LA DEMOCRACIA;10a  a 14 años;Masculino;4
2017;HUEHUETENANGO;NENTÓN;10a  a 14 años;Masculino;2
2017;HUEHUETENANGO;SAN ANTONIO HUISTA;10a  a 14 años;Masculino;1
2017;IZABAL;EL ESTOR;10a  a 14 años;Masculino;7
2017;IZABAL;LIVINGSTON;10a  a 14 años;Masculino;5
2017;IZABAL;MORALES;10a  a 14 años;Masculino;2
2017;IZABAL;PUERTO BARRIOS;10a  a 14 años;Masculino;11
2017;JALAPA;JALAPA;10a  a 14 años;Masculino;8
2017;JALAPA;SAN LUIS JILOTEPEQUE;10a  a 14 años;Masculino;1
2017;JALAPA;SAN PEDRO PINULA;10a  a 14 años;Masculino;2
2017;JUTIAPA;COMAPA;10a  a 14 años;Masculino;1
2017;JUTIAPA;JALPATAGUA;10a  a 14 años;Masculino;2
2017;JUTIAPA;QUEZADA;10a  a 14 años;Masculino;1
2017;JUTIAPA;SANTA CATARINA MITA;10a  a 14 años;Masculino;1
2017;QUETZALTENANGO;COATEPEQUE;10a  a 14 años;Masculino;13
2017;QUETZALTENANGO;COLOMBA;10a  a 14 años;Masculino;6
2017;QUETZALTENANGO;FLORES COSTA CUCA;10a  a 14 años;Masculino;1
2017;QUETZALTENANGO;GÉNOVA;10a  a 14 años;Masculino;2
2017;QUICHE;CANILLÁ;10a  a 14 años;Masculino;2
2017;QUICHE;PACHALÚN;10a  a 14 años;Masculino;3
2017;RETALHULEU;SAN MARTÍN ZAPOTITLÁN;10a  a 14 años;Masculino;1
2017;SACATEPEQUEZ;ANTIGUA GUATEMALA;10a  a 14 años;Masculino;10
2017;SACATEPEQUEZ;PASTORES;10a  a 14 años;Masculino;1
2017;SAN MARCOS;AYUTLA;10a  a 14 años;Masculino;5
2017;SAN MARCOS;CATARINA;10a  a 14 años;Masculino;8
2017;SAN MARCOS;EL TUMBADOR;10a  a 14 años;Masculino;1
2017;SAN MARCOS;LA REFORMA;10a  a 14 años;Masculino;1
2017;SAN MARCOS;MALACATÁN;10a  a 14 años;Masculino;2
2017;SAN MARCOS;SAN PABLO;10a  a 14 años;Masculino;10
2017;SANTA ROSA;BARBERENA;10a  a 14 años;Masculino;1
2017;SANTA ROSA;CASILLAS;10a  a 14 años;Masculino;2
2017;SANTA ROSA;CUILAPA;10a  a 14 años;Masculino;4
2017;SANTA ROSA;NUEVA SANTA ROSA;10a  a 14 años;Masculino;4
2017;SANTA ROSA;PUEBLO NUEVO VIÑAS;10a  a 14 años;Masculino;5
2017;SANTA ROSA;SANTA ROSA DE LIMA;10a  a 14 años;Masculino;2
2017;SOLOLA;SAN LUCAS TOLIMÁN;10a  a 14 años;Masculino;1
2017;SUCHITEPEQUEZ;SAMAYAC;10a  a 14 años;Masculino;2
2017;ZACAPA;CABAÑAS;10a  a 14 años;Masculino;6
2017;ZACAPA;ESTANZUELA;10a  a 14 años;Masculino;8
2017;ZACAPA;GUALÁN;10a  a 14 años;Masculino;1
2017;ZACAPA;SAN DIEGO;10a  a 14 años;Masculino;1
2017;ZACAPA;SAN JORGE;10a  a 14 años;Masculino;2
2017;ZACAPA;TECULUTÁN;10a  a 14 años;Masculino;13
2017;ZACAPA;ZACAPA;10a  a 14 años;Masculino;7
2018;ALTA VERAPAZ;COBÁN;10a  a 14 años;Masculino;2
2018;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;10a  a 14 años;Masculino;2
2018;BAJA VERAPAZ;CUBULCO;10a  a 14 años;Masculino;7
2018;BAJA VERAPAZ;RABINAL;10a  a 14 años;Masculino;3
2018;BAJA VERAPAZ;SALAMÁ;10a  a 14 años;Masculino;9
2018;BAJA VERAPAZ;SAN JERÓNIMO;10a  a 14 años;Masculino;1
2018;BAJA VERAPAZ;SAN MIGUEL CHICAJ;10a  a 14 años;Masculino;2
2018;CHIMALTENANGO;SAN JOSÉ POAQUIL;10a  a 14 años;Masculino;1
2018;CHIQUIMULA;CAMOTÁN;10a  a 14 años;Masculino;1
2018;CHIQUIMULA;CHIQUIMULA;10a  a 14 años;Masculino;2
2018;CHIQUIMULA;CONCEPCIÓN LAS MINAS;10a  a 14 años;Masculino;1
2018;CHIQUIMULA;ESQUIPULAS;10a  a 14 años;Masculino;1
2018;CHIQUIMULA;JOCOTÁN;10a  a 14 años;Masculino;2
2018;CHIQUIMULA;SAN JACINTO;10a  a 14 años;Masculino;1
2018;CHIQUIMULA;SAN JOSÉ LA ARADA;10a  a 14 años;Masculino;1
2018;CHIQUIMULA;SAN JUAN LA ERMITA;10a  a 14 años;Masculino;1
2018;EL PETEN;DOLORES;10a  a 14 años;Masculino;4
2018;EL PETEN;EL CHAL;10a  a 14 años;Masculino;3
2018;EL PETEN;LA LIBERTAD;10a  a 14 años;Masculino;1
2018;EL PETEN;LAS CRUCES;10a  a 14 años;Masculino;2
2018;EL PETEN;POPTÚN;10a  a 14 años;Masculino;6
2018;EL PETEN;SAN BENITO;10a  a 14 años;Masculino;3
2018;EL PETEN;SAYAXCHÉ;10a  a 14 años;Masculino;5
2018;EL PROGRESO;EL JÍCARO;10a  a 14 años;Masculino;2
2018;EL PROGRESO;GUASTATOYA;10a  a 14 años;Masculino;3
2018;EL PROGRESO;SAN AGUSTÍN ACASAGUASTLÁN;10a  a 14 años;Masculino;1
2018;ESCUINTLA;ESCUINTLA;10a  a 14 años;Masculino;3
2018;ESCUINTLA;GUANAGAZAPA;10a  a 14 años;Masculino;7
2018;ESCUINTLA;LA DEMOCRACIA;10a  a 14 años;Masculino;6
2018;ESCUINTLA;LA GOMERA;10a  a 14 años;Masculino;1
2018;ESCUINTLA;MASAGUA;10a  a 14 años;Masculino;1
2018;ESCUINTLA;NUEVA CONCEPCIÓN;10a  a 14 años;Masculino;2
2018;ESCUINTLA;PALÍN;10a  a 14 años;Masculino;2
2018;ESCUINTLA;PUERTO DE SAN JOSÉ;10a  a 14 años;Masculino;1
2018;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;10a  a 14 años;Masculino;8
2018;ESCUINTLA;SIPACATE;10a  a 14 años;Masculino;4
2018;ESCUINTLA;TIQUISATE;10a  a 14 años;Masculino;7
2018;GUATEMALA;AMATITLÁN;10a  a 14 años;Masculino;1
2018;GUATEMALA;GUATEMALA;10a  a 14 años;Masculino;27
2018;GUATEMALA;MIXCO;10a  a 14 años;Masculino;3
2018;GUATEMALA;SAN JUAN SACATEPÉQUEZ;10a  a 14 años;Masculino;1
2018;GUATEMALA;SAN PEDRO AYAMPUC;10a  a 14 años;Masculino;1
2018;GUATEMALA;VILLA CANALES;10a  a 14 años;Masculino;1
2018;GUATEMALA;VILLA NUEVA;10a  a 14 años;Masculino;3
2018;HUEHUETENANGO;JACALTENANGO;10a  a 14 años;Masculino;1
2018;HUEHUETENANGO;LA DEMOCRACIA;10a  a 14 años;Masculino;1
2018;HUEHUETENANGO;LA LIBERTAD;10a  a 14 años;Masculino;1
2018;IZABAL;EL ESTOR;10a  a 14 años;Masculino;8
2018;IZABAL;LIVINGSTON;10a  a 14 años;Masculino;4
2018;IZABAL;LOS AMATES;10a  a 14 años;Masculino;1
2018;IZABAL;MORALES;10a  a 14 años;Masculino;9
2018;IZABAL;PUERTO BARRIOS;10a  a 14 años;Masculino;43
2018;JALAPA;JALAPA;10a  a 14 años;Masculino;3
2018;JALAPA;SAN LUIS JILOTEPEQUE;10a  a 14 años;Masculino;2
2018;JALAPA;SAN PEDRO PINULA;10a  a 14 años;Masculino;1
2018;JUTIAPA;ASUNCIÓN MITA;10a  a 14 años;Masculino;2
2018;JUTIAPA;COMAPA;10a  a 14 años;Masculino;1
2018;JUTIAPA;JUTIAPA;10a  a 14 años;Masculino;1
2018;JUTIAPA;MOYUTA;10a  a 14 años;Masculino;3
2018;QUETZALTENANGO;COATEPEQUE;10a  a 14 años;Masculino;127
2018;QUETZALTENANGO;COLOMBA;10a  a 14 años;Masculino;5
2018;QUETZALTENANGO;EL PALMAR;10a  a 14 años;Masculino;2
2018;QUETZALTENANGO;FLORES COSTA CUCA;10a  a 14 años;Masculino;9
2018;QUETZALTENANGO;GÉNOVA;10a  a 14 años;Masculino;28
2018;QUETZALTENANGO;QUETZALTENANGO;10a  a 14 años;Masculino;1
2018;QUICHE;IXCÁN;10a  a 14 años;Masculino;16
2018;QUICHE;JOYABAJ;10a  a 14 años;Masculino;1
2018;RETALHULEU;RETALHULEU;10a  a 14 años;Masculino;36
2018;SACATEPEQUEZ;ANTIGUA GUATEMALA;10a  a 14 años;Masculino;1
2018;SACATEPEQUEZ;SANTA CATARINA BARAHONA;10a  a 14 años;Masculino;1
2018;SAN MARCOS;AYUTLA;10a  a 14 años;Masculino;3
2018;SAN MARCOS;CATARINA;10a  a 14 años;Masculino;16
2018;SAN MARCOS;EL QUETZAL;10a  a 14 años;Masculino;2
2018;SAN MARCOS;EL TUMBADOR;10a  a 14 años;Masculino;2
2018;SAN MARCOS;MALACATÁN;10a  a 14 años;Masculino;3
